item_id,department,level,difficulty,workload
ENGL200_07727,ENGL,200,2.6425747457065945,1.4478545201643822
MATH400_07728,MATH,400,1.4283970838223858,3.8331146516647787
BIO100_07729,BIO,100,4.500384112453686,4.245831130004847
CS200_07730,CS,200,1.329609540087179,1.8695098673453647
PSYCH100_07731,PSYCH,100,1.1941777367621471,4.170964229018191
CS200_07732,CS,200,3.57064298766903,1.994022676836852
PHYS100_07733,PHYS,100,3.166313304924196,3.625741774902199
BIO200_07734,BIO,200,1.9290464932683844,2.4541777191419403
BIO300_07735,BIO,300,3.8013729781616346,4.05953049846451
STAT400_07736,STAT,400,3.2649525665315418,3.2783829949867527
BIO300_07737,BIO,300,4.7970318532894325,1.3855593153532437
CHEM400_07738,CHEM,400,3.9749892853682733,3.9883007992893007
ENGL100_07739,ENGL,100,3.9276726680321996,4.247417293901284
BIO300_07740,BIO,300,1.6533007321990603,2.9206464228543014
CS100_07741,CS,100,3.4641943607024452,2.4799593992887097
ENGR500_07742,ENGR,500,1.6267267598805062,4.320560764118552
PSYCH300_07743,PSYCH,300,3.3486470296094937,1.1344666608113312
PSYCH300_07744,PSYCH,300,3.4128075757086327,3.9138241873623447
PHYS200_07745,PHYS,200,3.554336496730589,2.587596731396075
BIO100_07746,BIO,100,4.603026308151697,3.6131818825776683
MATH400_07747,MATH,400,1.5634804559587723,1.9813362436037507
PSYCH200_07748,PSYCH,200,1.5011564909059611,2.779465590238516
STAT300_07749,STAT,300,4.200409621628353,4.60916913406486
ENGR500_07750,ENGR,500,2.593932841845023,4.796880218405136
CS200_07751,CS,200,1.5696684006823651,1.4073531434896593
STAT300_07752,STAT,300,1.222942781526843,2.532645722525458
STAT500_07753,STAT,500,3.518802809637065,1.790507184560456
CS100_07754,CS,100,1.3136121791924356,3.592202357928712
CHEM300_07755,CHEM,300,3.8651328103247375,1.4343132283475697
PHYS400_07756,PHYS,400,2.1469166607236954,1.284064989389614
ENGR300_07757,ENGR,300,1.7713211259240902,3.2509232909629255
BIO300_07758,BIO,300,3.153501085149216,2.4832782081155953
PHYS200_07759,PHYS,200,3.0568131085967876,3.0421077360930697
CHEM400_07760,CHEM,400,3.3953521306474714,1.8948182410431436
ENGL400_07761,ENGL,400,3.311488772018961,1.478571717111273
ENGL100_07762,ENGL,100,3.2676120596174467,2.476477198770115
ECON100_07763,ECON,100,3.9938270980573845,1.8730211705086819
PSYCH300_07764,PSYCH,300,3.828069479299099,2.834408366417986
PHYS400_07765,PHYS,400,1.1535159282170828,3.425282753356309
STAT100_07766,STAT,100,4.81868932774745,4.471736343810787
MATH200_07767,MATH,200,1.2626781844967456,1.8981812624144196
ENGR100_07768,ENGR,100,1.2230876889474422,3.436019101080057
ENGR300_07769,ENGR,300,4.601336991258473,1.8282828313499149
STAT300_07770,STAT,300,1.1365146467504275,2.9810339642153223
CHEM400_07771,CHEM,400,1.3203381201148319,2.543463833442839
MATH200_07772,MATH,200,4.465116200737771,1.800001183109381
CS500_07773,CS,500,1.875040594563763,4.805226107346488
BIO300_07774,BIO,300,2.4203914374258266,3.2975275194709783
ECON500_07775,ECON,500,3.6421834737435432,1.60238237984455
PSYCH300_07776,PSYCH,300,3.6172856856437887,1.5550326688730678
ECON500_07777,ECON,500,3.7022993315575192,4.027240775223918
PSYCH400_07778,PSYCH,400,2.580610329832542,2.9533493089609015
ENGR500_07779,ENGR,500,2.2013917984024287,4.524128082883929
CS300_07780,CS,300,2.5722952926193337,3.838829527881159
BIO200_07781,BIO,200,2.7138292286743844,1.826781039011724
MATH400_07782,MATH,400,3.76907098016286,3.4069740171898744
BIO200_07783,BIO,200,1.079591212823091,4.4398276577855516
ECON500_07784,ECON,500,3.421874377974466,3.8554715162502697
PSYCH500_07785,PSYCH,500,4.02415805650224,3.2980899021412156
PSYCH200_07786,PSYCH,200,1.4928185680690231,3.6349553173368436
STAT500_07787,STAT,500,4.637107136388545,2.6855834444382416
STAT300_07788,STAT,300,4.4424009788896,4.629887315753658
ECON200_07789,ECON,200,2.1255593854214343,3.5224253426491035
ENGL200_07790,ENGL,200,2.9575246218022575,3.1690378403744663
MATH300_07791,MATH,300,2.7299218893300443,4.742682776754288
ENGR100_07792,ENGR,100,4.269722053621088,3.831670343375561
PHYS200_07793,PHYS,200,3.3474585188281654,2.8429449436964442
PSYCH200_07794,PSYCH,200,2.661658944640324,2.2541619094192225
STAT100_07795,STAT,100,3.272310966901715,2.6843534529702375
ECON500_07796,ECON,500,4.072209188975462,4.259096469901829
ENGR200_07797,ENGR,200,2.8071140163556425,3.680700924415168
PSYCH400_07798,PSYCH,400,4.675015893081492,1.7334045501052389
ENGR100_07799,ENGR,100,4.224315374116024,3.926036115475203
CS200_07800,CS,200,2.6743336105842257,1.4800875099159172
ENGR100_07801,ENGR,100,3.4972193864481276,3.6301440917911956
MATH300_07802,MATH,300,4.294689944125896,1.5966048405421827
ECON100_07803,ECON,100,2.033292623151676,4.065950549761527
BIO500_07804,BIO,500,4.991492669830882,4.150127363243984
ECON400_07805,ECON,400,4.322598979637566,3.3438197732438155
PSYCH300_07806,PSYCH,300,1.3515143673810788,3.957772371431204
BIO400_07807,BIO,400,3.5265034389677004,3.848054390865263
STAT500_07808,STAT,500,4.0360596850805965,1.198520205825797
PHYS500_07809,PHYS,500,1.4646036193042722,4.9805282970331035
ENGR300_07810,ENGR,300,2.262451841072593,2.513681971827531
ENGR300_07811,ENGR,300,4.997755290138059,2.709811353929402
BIO500_07812,BIO,500,1.6947656457628204,1.8620431554710999
STAT200_07813,STAT,200,3.853534500671711,4.537455730072085
BIO100_07814,BIO,100,1.800983105956382,4.546503019228084
ECON400_07815,ECON,400,4.780225632133412,2.7207844436225583
STAT200_07816,STAT,200,3.66351788454408,3.5788227066699663
BIO500_07817,BIO,500,1.819588681853375,3.5814780369812125
CS200_07818,CS,200,3.649180514224618,1.6494661999694658
STAT400_07819,STAT,400,1.233948589457536,3.7673061205360856
PSYCH500_07820,PSYCH,500,4.239516835771532,1.1056023729419229
PHYS500_07821,PHYS,500,4.506665673045605,1.510679960503715
MATH300_07822,MATH,300,2.3293770993024707,1.174260159047261
CS100_07823,CS,100,3.1055495521586143,2.4340023337666166
BIO300_07824,BIO,300,4.520973628564429,2.798752355997051
ENGL300_07825,ENGL,300,3.691400751832802,3.8097147654169747
ENGR200_07826,ENGR,200,1.4487208112203263,2.9451432961164583
STAT200_07827,STAT,200,1.1130823535258694,2.6803993034907245
BIO100_07828,BIO,100,4.781936936177527,1.6540635209796624
ENGR500_07829,ENGR,500,1.5848039519177788,4.860638897172166
PHYS200_07830,PHYS,200,3.136685802383994,4.862074028117544
BIO200_07831,BIO,200,1.5337116084986295,3.592726633039092
BIO500_07832,BIO,500,2.6430744532108696,2.9754444966740534
ENGR400_07833,ENGR,400,3.4791791656990307,4.794130840031059
STAT200_07834,STAT,200,2.7487655928451056,3.825748547653767
ENGR200_07835,ENGR,200,4.932263016345885,1.298251806552373
MATH300_07836,MATH,300,1.0696369705124575,4.184886457674213
PSYCH100_07837,PSYCH,100,4.0449078007253805,1.375630769316671
CS200_07838,CS,200,4.851893304969976,2.113978162541633
ENGR200_07839,ENGR,200,3.6639641284987223,4.993985026017577
PSYCH500_07840,PSYCH,500,4.984799780714224,1.7321738141771745
ECON400_07841,ECON,400,4.047384363655059,1.9117535755930368
ENGL300_07842,ENGL,300,1.3918140022061745,3.7401257059761233
PHYS200_07843,PHYS,200,3.8688689829812253,4.515022049764635
STAT400_07844,STAT,400,2.460230332131032,4.885305299798724
CS100_07845,CS,100,2.29823351008054,4.6604215391801755
MATH300_07846,MATH,300,1.0356730605311224,3.7928923031713913
ENGR500_07847,ENGR,500,2.9212357757744627,2.2476760503206257
ECON500_07848,ECON,500,2.2321950516762414,2.4981546946717774
STAT500_07849,STAT,500,2.389038885578098,3.1021180180391514
ENGR200_07850,ENGR,200,4.65784042157104,2.1032117427455854
ENGR400_07851,ENGR,400,4.711408240609906,3.8861761278041387
PSYCH100_07852,PSYCH,100,2.254069932474011,1.1742761369250685
ENGR500_07853,ENGR,500,2.8116824684265165,4.242096108852881
PHYS400_07854,PHYS,400,1.8530904389122358,3.7100411381239238
ENGR200_07855,ENGR,200,2.5284315937247706,2.0106900269394132
BIO500_07856,BIO,500,1.1171338050631228,1.9460991115535773
ENGL500_07857,ENGL,500,4.5744983807200175,1.1628721457763644
ECON500_07858,ECON,500,1.596871808869608,4.342728792461177
PSYCH200_07859,PSYCH,200,2.3449162979510567,4.8934804305392285
CS200_07860,CS,200,1.1887008726767956,2.8672916290515227
ECON200_07861,ECON,200,2.1479201622311113,3.0053727923097675
CHEM200_07862,CHEM,200,3.27424899464819,3.7896802411480683
STAT100_07863,STAT,100,2.131785389334537,2.108541596567342
MATH200_07864,MATH,200,2.13956510308379,3.562570009462999
ENGR400_07865,ENGR,400,3.4369647798771528,2.570587723817086
MATH400_07866,MATH,400,3.4416957795904146,3.3254007931054335
PSYCH400_07867,PSYCH,400,2.529362277544751,4.928595400001878
ECON300_07868,ECON,300,2.554239301055086,4.527142547436002
ECON400_07869,ECON,400,2.662148577293999,1.9925613891921183
PSYCH200_07870,PSYCH,200,2.084840302777851,4.265822447403467
ENGL100_07871,ENGL,100,4.561512342955135,1.5504511183120417
BIO400_07872,BIO,400,3.8688261996681854,2.208984113164334
ENGR200_07873,ENGR,200,3.293056901293845,1.9385517100545786
ECON200_07874,ECON,200,4.940024702792025,3.2759209549221096
ENGL400_07875,ENGL,400,4.895596505481151,2.018873800302327
MATH300_07876,MATH,300,3.669354183689002,1.3410773446972124
ENGL100_07877,ENGL,100,1.3689630872516587,2.9490063417343624
MATH200_07878,MATH,200,4.651300404000388,2.3438203893990774
PHYS300_07879,PHYS,300,1.964454561300435,4.159986338685512
BIO400_07880,BIO,400,3.324147919214517,1.064020956314788
ECON400_07881,ECON,400,3.0346007893471123,1.3113284539863446
CS500_07882,CS,500,4.226488498479972,3.3679125702234805
MATH100_07883,MATH,100,4.552074980763521,4.688058123777173
CHEM200_07884,CHEM,200,2.61080283626994,1.9505790459961765
ECON300_07885,ECON,300,4.870064765258248,4.642853428386894
CS200_07886,CS,200,1.9390639545403712,3.439213957399672
CHEM400_07887,CHEM,400,2.4459478405141573,3.766288343401584
ECON300_07888,ECON,300,4.969911347038353,3.413757089739377
ENGR200_07889,ENGR,200,1.9220199518197147,4.915868033325811
ENGR400_07890,ENGR,400,3.7132775648678,4.8319447614647535
MATH300_07891,MATH,300,3.260323671055276,2.50385053898753
MATH200_07892,MATH,200,1.2870726858306334,4.67576748984926
CHEM500_07893,CHEM,500,3.507208528214552,4.730716554913153
ENGL500_07894,ENGL,500,3.667328349468637,4.273701330722873
ENGR100_07895,ENGR,100,2.1324948985387513,1.0445379803700758
PHYS500_07896,PHYS,500,1.5731110461478135,1.6729552640433476
MATH300_07897,MATH,300,3.0761679779760764,3.561483922862074
PHYS400_07898,PHYS,400,2.1668812105707835,2.7442368696280743
PSYCH300_07899,PSYCH,300,2.26641637117573,4.5540810300467935
ECON400_07900,ECON,400,1.8989439091717917,3.129990434562953
ECON100_07901,ECON,100,2.4409410883562086,1.5069427593910403
PHYS500_07902,PHYS,500,3.6000532801106657,2.095877912850771
MATH300_07903,MATH,300,3.973000306499936,2.756462515925787
MATH500_07904,MATH,500,2.438854061824988,1.5169602811762175
PSYCH500_07905,PSYCH,500,3.4132238048606496,4.331441169278609
BIO500_07906,BIO,500,3.9139827703517684,1.2805244158485256
PHYS500_07907,PHYS,500,3.960889220974194,3.0733311023513914
BIO500_07908,BIO,500,3.2743220125218033,4.208937506589688
PSYCH300_07909,PSYCH,300,3.8702113037577828,1.2100323039222816
ECON300_07910,ECON,300,4.146440830501193,1.976441910874907
PHYS500_07911,PHYS,500,4.538007358196545,1.8010640662480393
ECON100_07912,ECON,100,2.41654463735343,4.809387190508751
ENGL400_07913,ENGL,400,2.099783936788909,2.0038964895228886
ENGL500_07914,ENGL,500,1.5540507360158564,1.2629211385331889
CS400_07915,CS,400,2.7816615205544415,4.368465507537026
PSYCH100_07916,PSYCH,100,3.263754872725343,2.26240583723173
STAT500_07917,STAT,500,1.3620974796228427,1.1122595463763698
STAT100_07918,STAT,100,2.4247122527273794,2.628779055560291
PHYS300_07919,PHYS,300,4.799815956026075,2.645085412268822
BIO500_07920,BIO,500,4.120416810344255,4.989701301963041
STAT500_07921,STAT,500,1.9654608812397831,1.1394244749972633
ENGR500_07922,ENGR,500,1.679888511975805,4.154132398010135
ECON200_07923,ECON,200,1.4688856861345334,4.712204700765508
ENGL300_07924,ENGL,300,3.1481307403195853,2.579809337947714
ENGL300_07925,ENGL,300,1.7003467223384248,1.5542395181212156
ENGR200_07926,ENGR,200,3.961665720144075,1.5915033713518891
MATH500_07927,MATH,500,3.6728211329591485,3.1296489678108244
CHEM300_07928,CHEM,300,4.474006352166629,3.211925364453194
STAT500_07929,STAT,500,3.4346360630071238,2.52959496668229
BIO200_07930,BIO,200,4.12623339591304,2.9024835264671003
ENGL100_07931,ENGL,100,3.880113326011902,1.236483239451748
BIO100_07932,BIO,100,2.8464705904038836,3.7628172212554043
PSYCH300_07933,PSYCH,300,4.7571892559251605,4.326544672121552
PHYS400_07934,PHYS,400,2.9012591556144436,4.767316636403811
CS100_07935,CS,100,2.882351047621584,2.4683881671306183
ENGR100_07936,ENGR,100,2.404841732216407,4.010821412136506
ENGL100_07937,ENGL,100,4.026339505514991,1.7956696867213275
ENGL100_07938,ENGL,100,4.859827189090047,4.317028113388217
ENGL400_07939,ENGL,400,2.6678446486482437,4.294486065327626
BIO500_07940,BIO,500,3.018130032830296,4.315410025139114
STAT100_07941,STAT,100,2.2831140693673473,1.3619778659693456
PHYS500_07942,PHYS,500,2.6300323874182276,2.679032796018392
PSYCH200_07943,PSYCH,200,2.72147366364958,1.0058571395214355
BIO400_07944,BIO,400,3.9562848039775966,1.666188281832759
ECON300_07945,ECON,300,4.814887648870071,2.689861093769145
CHEM300_07946,CHEM,300,2.1334442758377232,2.6918273412992324
STAT100_07947,STAT,100,3.1221099469353404,3.8796209731561326
ENGL100_07948,ENGL,100,4.549648737039318,1.7588922599969572
PSYCH500_07949,PSYCH,500,2.031158908598963,2.304705666224676
MATH500_07950,MATH,500,1.4186759870179153,1.7050069826741976
PSYCH300_07951,PSYCH,300,3.871077408352524,4.304026265755984
CS100_07952,CS,100,1.001061117185467,1.8648986200202282
CS400_07953,CS,400,3.9687216502830096,1.2623754111861025
CS500_07954,CS,500,3.5949187999056846,1.8799165252191221
ENGL400_07955,ENGL,400,4.048301543678283,2.9308638179711983
STAT500_07956,STAT,500,1.6696281592387692,2.5731212981785996
ECON300_07957,ECON,300,1.6395601032759597,4.981064645861856
CHEM100_07958,CHEM,100,3.593024513734171,3.528654436723193
STAT300_07959,STAT,300,3.4954737091559576,1.4805690221038672
ECON500_07960,ECON,500,4.609554401859766,3.7318585055855964
MATH300_07961,MATH,300,3.029675751607736,4.158114526737641
ECON100_07962,ECON,100,1.2458481195933402,1.5596611451708973
STAT100_07963,STAT,100,4.550337062223808,1.045975401586844
ENGL500_07964,ENGL,500,1.4806282299803777,1.9456339856972797
PSYCH200_07965,PSYCH,200,4.196461170110764,4.786083839659055
ECON400_07966,ECON,400,4.022070627172617,1.5155379949359369
CHEM300_07967,CHEM,300,2.314628901364199,1.3569987794484604
CHEM400_07968,CHEM,400,3.1394608333558387,4.032256085142341
ECON500_07969,ECON,500,3.584831159303071,3.427891963198103
ENGR500_07970,ENGR,500,3.378114953726232,4.368437360292262
MATH200_07971,MATH,200,3.408738530071883,3.4706497040670126
CHEM400_07972,CHEM,400,2.894216748888957,2.91506110239812
PHYS400_07973,PHYS,400,4.573828053778605,4.964290497593648
ECON200_07974,ECON,200,4.995638844593339,1.52732937964171
PHYS300_07975,PHYS,300,4.847572230618384,3.3328766463343635
CHEM500_07976,CHEM,500,2.226005233921055,2.810401566063478
BIO500_07977,BIO,500,1.3162843736353143,2.3809879882434255
MATH300_07978,MATH,300,3.8011350178299907,4.008151576740044
CS100_07979,CS,100,2.3811864913013587,3.8946857845711347
PHYS300_07980,PHYS,300,1.8878894932730321,4.363789853182087
STAT300_07981,STAT,300,3.2329238939996174,1.1941063284345654
BIO300_07982,BIO,300,2.052867008458034,4.203529949825832
PHYS400_07983,PHYS,400,2.4099708762797944,4.2591243943065695
CS100_07984,CS,100,3.6932814619808645,1.8923207515762064
MATH300_07985,MATH,300,4.369751904222644,2.630072702488099
STAT200_07986,STAT,200,1.1977718641327142,4.799490306241837
PHYS500_07987,PHYS,500,3.1014086118410282,3.502942345100897
ECON200_07988,ECON,200,4.023043109550143,2.8266575725397987
PHYS300_07989,PHYS,300,4.0335548529414,2.438073525360525
MATH300_07990,MATH,300,4.675866429209657,4.270759284456858
ECON300_07991,ECON,300,2.0851510843642576,1.2892229265619872
CS200_07992,CS,200,3.9428729783535346,1.2526303170568647
CHEM500_07993,CHEM,500,3.642071061920061,3.715952208981224
CHEM500_07994,CHEM,500,3.8453395287511096,2.2596309808735837
ECON100_07995,ECON,100,1.3222665397153945,4.141396716108409
PHYS300_07996,PHYS,300,1.9942509497674967,3.5807350511352705
STAT500_07997,STAT,500,4.935533086707271,2.4737314598677385
MATH300_07998,MATH,300,1.2909070793468684,4.55474504858422
BIO400_07999,BIO,400,4.67879229894837,4.751794370991293
PSYCH300_08000,PSYCH,300,1.174885636950501,2.7320673730217924
ECON400_08001,ECON,400,3.432877468270631,1.746440332485804
PHYS500_08002,PHYS,500,1.7495148468148867,1.1219310139290437
PSYCH500_08003,PSYCH,500,3.002343432106824,2.9625120262912907
CHEM400_08004,CHEM,400,4.002385358393674,1.9595028877216558
CS200_08005,CS,200,2.2002594395384625,1.8832188666888894
CS300_08006,CS,300,3.787390429882682,3.1378467977979096
CS100_08007,CS,100,1.256331910922171,4.976353658429819
CS500_08008,CS,500,2.0156386177360233,3.96978104603033
ENGR500_08009,ENGR,500,3.7042587316889044,3.390916165926316
BIO200_08010,BIO,200,2.7485695057902855,1.1062837770946858
BIO400_08011,BIO,400,2.275006546280685,2.1431716290053244
ENGL500_08012,ENGL,500,4.209025666228357,2.94550453413901
MATH100_08013,MATH,100,2.584658057493456,4.304168089294377
CS500_08014,CS,500,3.4622958403759356,2.9190010125863446
STAT100_08015,STAT,100,1.6992256837481188,2.3566207736206257
CS500_08016,CS,500,1.5639878159359317,2.617912731330356
ENGR100_08017,ENGR,100,1.3233727002056934,3.815556506738639
ENGL500_08018,ENGL,500,3.907709782078901,1.6556968103477443
ECON200_08019,ECON,200,2.9340139957552993,2.1807465706317086
PHYS500_08020,PHYS,500,4.766447354551389,4.999236523692458
PSYCH500_08021,PSYCH,500,1.374697639133183,4.240034984253844
PSYCH400_08022,PSYCH,400,3.492576943399128,1.4779693105103378
MATH500_08023,MATH,500,4.325691600972105,3.5984765849627665
ENGR200_08024,ENGR,200,3.173293726123466,4.8947098417243
ECON200_08025,ECON,200,1.1294778296182488,2.325433415260057
ECON200_08026,ECON,200,4.503759768949774,2.907385718915403
STAT500_08027,STAT,500,1.5406370120433759,1.8644709889645283
BIO300_08028,BIO,300,2.656325401459607,1.7088402542220296
CHEM500_08029,CHEM,500,3.1279448377844195,2.541221321734004
MATH200_08030,MATH,200,1.5020781712768732,1.7555873025798796
MATH200_08031,MATH,200,1.9990349822045363,1.2013916831358955
PHYS200_08032,PHYS,200,1.001180885495093,4.389135244416375
BIO400_08033,BIO,400,4.528304098438994,4.537420248640254
ECON100_08034,ECON,100,3.5698559712670943,2.573970046182192
CHEM500_08035,CHEM,500,4.299861185162003,1.4275488618792553
BIO200_08036,BIO,200,4.113166973032364,4.4635562346828035
ENGR100_08037,ENGR,100,1.090188486052365,3.3672731509469123
ENGL300_08038,ENGL,300,4.541629455431625,2.273857734460755
BIO300_08039,BIO,300,2.4704352642264364,4.102632908594205
CS100_08040,CS,100,3.251246260120192,3.045638209565191
CS100_08041,CS,100,3.1708482720804887,1.768703470436149
MATH400_08042,MATH,400,2.502122107546061,2.0510600258069247
ECON100_08043,ECON,100,3.2352899942696784,1.3618686822759858
CHEM500_08044,CHEM,500,3.1213071656723965,2.174457869035621
MATH500_08045,MATH,500,1.825005092444656,2.227419375648401
CHEM500_08046,CHEM,500,2.0380843057963616,1.1615869910481882
BIO300_08047,BIO,300,4.013997126100572,1.5044664899742712
ECON500_08048,ECON,500,1.6719115464433085,1.140745438871409
STAT300_08049,STAT,300,1.321442073402248,4.5428279919800545
ENGR200_08050,ENGR,200,1.4320848767241312,1.6811636845876414
BIO200_08051,BIO,200,2.6153194516205946,4.824838945120236
ECON300_08052,ECON,300,4.751961974786351,1.290537924440808
MATH100_08053,MATH,100,1.7671227503190527,3.293072075534519
ENGL400_08054,ENGL,400,4.592283669995437,3.6377495534017426
ENGL400_08055,ENGL,400,1.036383549289983,3.6114536498356387
ENGR500_08056,ENGR,500,4.6257077577676,3.0484426580091375
CHEM500_08057,CHEM,500,1.653246859496337,4.392238000610925
ENGL100_08058,ENGL,100,2.9970244727225293,1.8723329403578344
CHEM400_08059,CHEM,400,3.706004551511814,1.5753111905909893
ECON300_08060,ECON,300,3.8451761391327977,1.458544134586809
BIO200_08061,BIO,200,3.6127965011638064,2.2818351856965093
ENGR400_08062,ENGR,400,4.809377996985186,4.751851932293613
PSYCH300_08063,PSYCH,300,1.2921490961234077,2.2931398749481247
ENGL400_08064,ENGL,400,1.7026731982013983,4.833398654171159
STAT500_08065,STAT,500,4.588811974824723,1.4455657413806255
ENGL200_08066,ENGL,200,3.4104388251671884,2.7779930034189952
ENGL400_08067,ENGL,400,3.8764570159469556,4.448749764409881
CS100_08068,CS,100,3.878866275520516,3.750034700155211
CHEM300_08069,CHEM,300,2.3347570158787203,4.089592026933678
ENGL400_08070,ENGL,400,4.921746867445043,2.98652637461328
ENGR400_08071,ENGR,400,2.8717433491412767,3.3678722760399418
ECON100_08072,ECON,100,1.4690998134239552,3.4777820186443456
PSYCH300_08073,PSYCH,300,4.158895768969572,1.7418214798434888
PSYCH300_08074,PSYCH,300,4.804556421607762,2.6548235738825854
STAT300_08075,STAT,300,4.617957129974025,2.9024360418938926
CS200_08076,CS,200,3.824713748676248,3.081698109517526
PSYCH300_08077,PSYCH,300,4.875483289524256,4.718246822927287
BIO500_08078,BIO,500,3.120838469115979,1.9455220847078647
CHEM200_08079,CHEM,200,1.6588117627715087,1.0024609986215731
ENGR500_08080,ENGR,500,3.0127939000801156,2.6192923442492577
ECON200_08081,ECON,200,2.4734550687087045,3.265802349603763
STAT100_08082,STAT,100,2.5908073617524363,1.9195923243564255
ENGR100_08083,ENGR,100,3.7433894173954574,3.485270045536536
PHYS400_08084,PHYS,400,4.928549235958014,1.7287813993949586
ENGR300_08085,ENGR,300,1.2061471273959392,1.4483595550079307
PHYS200_08086,PHYS,200,2.120366990764448,3.3806675857730366
BIO500_08087,BIO,500,1.1746885255111565,2.132420195825173
STAT500_08088,STAT,500,3.964025123586665,3.906631797020145
PSYCH500_08089,PSYCH,500,1.7386278662422932,1.3624333969752924
PSYCH400_08090,PSYCH,400,3.703049673479036,1.3132720357068428
PHYS400_08091,PHYS,400,4.287135315084038,3.850846826450646
BIO400_08092,BIO,400,4.819917132216721,1.9030963028211656
ECON100_08093,ECON,100,1.4369770384085725,1.524865077038637
STAT200_08094,STAT,200,4.261549235070299,3.232659192507776
MATH200_08095,MATH,200,3.3445829710367256,2.246452418043373
PSYCH200_08096,PSYCH,200,3.8052487500244374,2.2098103247320964
ECON100_08097,ECON,100,1.5848017024438024,2.2781910326225487
ECON200_08098,ECON,200,2.8098356874761796,4.463976583401882
BIO100_08099,BIO,100,3.5522634327773424,1.3434643894456566
PSYCH500_08100,PSYCH,500,4.530898523179319,2.7023724364695108
STAT300_08101,STAT,300,1.9721253576287685,3.080847509664799
PHYS400_08102,PHYS,400,2.696681292922222,4.537687418455392
ECON300_08103,ECON,300,4.572340341031072,4.509620696968918
BIO200_08104,BIO,200,1.4118611471722557,1.7861468398955531
ENGL300_08105,ENGL,300,3.827550634591195,2.0374893626283166
PHYS200_08106,PHYS,200,4.667458447118643,2.0858303554803275
ENGL500_08107,ENGL,500,2.394884580095266,4.132960484055129
CS100_08108,CS,100,1.6557354671327755,2.5457014486198566
ENGL100_08109,ENGL,100,2.1872747350856216,2.9373061494033905
PHYS100_08110,PHYS,100,4.259032740599242,1.042074262497119
ENGL200_08111,ENGL,200,1.0459058618806183,3.919676930109803
PSYCH100_08112,PSYCH,100,2.7735101554365724,1.9389598942242867
ENGL200_08113,ENGL,200,4.151429028874809,1.9621834478943052
PHYS500_08114,PHYS,500,2.996802187472244,1.588901119895254
ENGR400_08115,ENGR,400,1.15631745287771,2.397517395506148
CS200_08116,CS,200,3.2625870676478965,3.0930131690882163
PHYS500_08117,PHYS,500,4.598979638227334,2.3040410623537873
ENGR300_08118,ENGR,300,1.8533504195136143,4.456421508347045
ENGR500_08119,ENGR,500,3.3785910373663595,4.487038483015278
ENGR200_08120,ENGR,200,1.3956443363026296,1.1308874226916856
STAT100_08121,STAT,100,1.586833550749911,1.6155782782810206
STAT300_08122,STAT,300,1.544493511355432,3.5600786324530507
ENGL300_08123,ENGL,300,1.011092558387534,2.2004906440216696
STAT300_08124,STAT,300,2.963264034955977,4.886617396469168
STAT100_08125,STAT,100,3.9930646822567195,4.755619864520062
CS500_08126,CS,500,4.333086962393862,2.9933722014071473
CS300_08127,CS,300,1.845552145786741,4.620137937727047
STAT500_08128,STAT,500,1.453116648756557,1.8252232623572655
CHEM100_08129,CHEM,100,1.3720339147832936,3.0235278678133013
ENGL100_08130,ENGL,100,3.383876833581573,3.257934695782095
ENGR400_08131,ENGR,400,1.1995156415811818,4.97096233737687
CHEM300_08132,CHEM,300,2.961903256201298,2.761084383223718
ENGL500_08133,ENGL,500,3.625035925446991,2.3691281022604547
STAT300_08134,STAT,300,4.213525134846084,1.020149743188023
STAT400_08135,STAT,400,1.4090044074632928,3.521981792998723
BIO100_08136,BIO,100,1.4844211127628073,1.8043751152458305
STAT500_08137,STAT,500,2.203801790440221,4.282411350971447
ECON100_08138,ECON,100,4.859053084071796,4.046695493969043
BIO300_08139,BIO,300,2.6483443440061354,2.669346206875333
BIO300_08140,BIO,300,1.473323385061398,4.658960888812181
PSYCH500_08141,PSYCH,500,3.3480976441042256,4.917578292640395
MATH100_08142,MATH,100,1.3088127879354388,3.9222922213883886
PSYCH200_08143,PSYCH,200,1.5701807096488785,4.593473558159065
ENGR200_08144,ENGR,200,1.1294768333972218,1.734378908874893
ENGL500_08145,ENGL,500,2.9897961971081166,4.501026107915427
ENGR500_08146,ENGR,500,3.2682084570944854,2.1447080665213654
PHYS300_08147,PHYS,300,1.9593036143732903,2.8415341454237426
ENGR500_08148,ENGR,500,4.012978639926581,4.330377629769149
PHYS500_08149,PHYS,500,2.753238958844137,4.133524037353768
ECON300_08150,ECON,300,3.8272029727764814,4.370727777615813
BIO200_08151,BIO,200,4.953802220768465,3.2045046284081584
ENGR400_08152,ENGR,400,2.564499392422488,1.3641691635611481
ECON100_08153,ECON,100,4.232915158979383,4.860916842656299
ENGL300_08154,ENGL,300,1.9390760495546067,3.8260326100922595
CHEM100_08155,CHEM,100,1.6454127778102348,3.3900531500824873
ENGL300_08156,ENGL,300,4.074760129447048,2.5271549040370513
ENGR200_08157,ENGR,200,4.117966614043786,1.5977961213817613
CHEM200_08158,CHEM,200,3.2912730378954844,3.439659810742999
MATH200_08159,MATH,200,2.0405539680612015,4.644797161807812
PSYCH200_08160,PSYCH,200,4.908129706563971,3.71071917983983
CHEM500_08161,CHEM,500,4.689461575263337,2.4438907463342017
ENGR200_08162,ENGR,200,1.8653920276564664,2.665757707763382
CS400_08163,CS,400,3.363457551278498,2.3906038250162323
